respondent_id,education_level,income_category,media_trust,political_efficacy,trust_base,political_trust_scale
1501,High School,Middle,3.5538317961618304,1.694511841982603,3.601228163906117,3.601228163906117
1502,Bachelor's,Middle,2.6442626444622874,4.993836231529713,4.514110568789638,4.514110568789638
1503,High School,Middle,1.7414816925302148,1.8100689677521586,2.6791041149540047,2.6791041149540047
1504,Graduate,Low,3.3776730885729194,2.143938704393804,4.5371541550658785,4.5371541550658785
1505,High School,Middle,3.206192782148719,1.4543243795633316,3.6060905548835938,3.6060905548835938
1506,Some College,Middle,3.2652731128036976,2.746849162504077,3.1489067705630234,3.1489067705630234
1507,Some College,High,3.839882457628846,4.045363430865109,6.328621971819156,5
1508,Some College,Middle,1.97372960858047,3.562530222348869,3.9296582839720378,3.9296582839720378
1509,Bachelor's,Middle,1.7811553729698062,1.5182571467012167,2.571646581232005,2.571646581232005
1510,Some College,Low,4.436563721857965,2.8779555186629295,3.8028781590243357,3.8028781590243357
1511,High School,Low,1.126733305864036,4.307710016146302,4.00044028643068,4.00044028643068
1512,High School,Low,2.735263766720891,2.151103281415999,4.116134950658507,4.116134950658507
1513,High School,Middle,2.4276960492134094,4.005976158194244,5.1123212813026875,5
1514,Bachelor's,Low,4.2701560109853745,1.4189189178869128,3.51030166424699,3.51030166424699
1515,High School,Low,2.153733594343066,1.2734413491562009,3.4834835778523385,3.4834835778523385
1516,Graduate,Middle,3.3657994978129864,2.710613800212741,2.7620787879082407,2.7620787879082407
1517,Some College,Middle,4.028614090755582,1.7694533839821815,5.1572635370260125,5
1518,Some College,Middle,2.6883376510813832,1.0456261886283755,3.5373276023379447,3.5373276023379447
1519,Some College,High,4.51069635245949,2.948637747205794,4.184002113874703,4.184002113874703
1520,Bachelor's,Middle,3.4045579712837934,2.0285014556720853,4.119565411435357,4.119565411435357
1521,High School,Middle,1.506610531359911,2.6197456531226635,2.8926705183875265,2.8926705183875265
1522,High School,High,2.609594820998609,1.366166508756578,4.382408233547555,4.382408233547555
1523,Some College,Low,1.5575895458459854,2.422071195207536,2.4821481008486788,2.4821481008486788
1524,Bachelor's,High,2.3896429473534226,2.288246829994023,3.0968704402086775,3.0968704402086775
1525,Graduate,Low,3.8613864174112678,4.698409986682236,5.348778262425846,5
1526,Bachelor's,High,4.775450388900936,1.5782704818993807,5.175130919202183,5
1527,High School,Middle,2.24453317373991,2.577320490963757,4.114837629986101,4.114837629986101
1528,High School,High,4.651482850313187,3.862096779048443,4.284725245319939,4.284725245319939
1529,Some College,Middle,3.811116241849959,4.001837846823037,2.9554257176340166,2.9554257176340166
1530,High School,Low,3.777026022784412,1.1539000449702144,3.839944056156347,3.839944056156347
1531,Bachelor's,Low,1.4455501390621066,4.6145897675305605,4.7219673462542575,4.7219673462542575
1532,High School,Middle,1.7165515962988138,2.522523682564497,3.3562629054150563,3.3562629054150563
1533,Graduate,High,1.2166947526857257,4.31283947173506,4.835522850193865,4.835522850193865
1534,Bachelor's,Middle,3.889639020897448,3.438962501473725,3.9529995872364014,3.9529995872364014
1535,High School,Middle,3.6525321444496512,2.8915991708636284,2.7201694156729985,2.7201694156729985
1536,High School,Middle,3.528964336961508,4.895412498153746,3.7520971776816916,3.7520971776816916
1537,Bachelor's,High,3.786008003167808,2.9819920109584928,4.717935442760256,4.717935442760256
1538,Graduate,Middle,2.0840846095234156,4.302408246323466,5.253128335873228,5
1539,Graduate,High,3.113846682012081,1.659177673049271,5.150333785545472,5
1540,High School,High,4.0070656426250935,3.5289305560290813,4.849873766916806,4.849873766916806
1541,High School,High,2.5031694397330284,1.3443591594696045,3.691128262203794,3.691128262203794
1542,High School,High,4.303087993524969,3.2429878497496247,4.232702506577517,4.232702506577517
1543,High School,Middle,2.0883914921432734,2.2805513609200716,5.204899074331411,5
1544,Bachelor's,Middle,2.627857942134142,1.902518516406417,4.8474291300365735,4.8474291300365735
1545,Bachelor's,Middle,1.8447941737249494,3.4880753941833973,3.092223238194099,3.092223238194099
1546,High School,High,4.610336433164775,2.236982367001474,5.3251366072445965,5
1547,High School,Middle,2.306881168857217,2.9773283982649446,3.2683166468097333,3.2683166468097333
1548,High School,Middle,3.1597358100116253,1.638637125492096,3.3425839949302576,3.3425839949302576
1549,High School,Low,3.5630719112232327,4.457010282203555,3.9548728836922957,3.9548728836922957
1550,High School,Middle,1.8752337154000998,1.4142935238778591,3.151505486220344,3.151505486220344
1551,Some College,Middle,3.865449051372707,4.834582289680839,4.738041945634408,4.738041945634408
1552,High School,Middle,2.0267044669017196,1.6005853386595845,3.869158504065871,3.869158504065871
1553,Some College,Low,4.691249255090952,1.6677321903407574,4.1442187568647615,4.1442187568647615
1554,High School,Middle,1.5549646839499474,4.840638183057308,2.708132569217508,2.708132569217508
1555,Bachelor's,Middle,1.2461129389703274,2.558023238554597,4.797238895305867,4.797238895305867
1556,Some College,Low,2.413861768320203,2.760800144635141,3.1475599000213554,3.1475599000213554
1557,High School,Low,2.8876767568290234,2.7275443859398365,2.2810606240564946,2.2810606240564946
1558,Some College,High,1.302482851780951,4.087510290555656,3.6814581062642486,3.6814581062642486
1559,Graduate,Low,2.896381249651313,2.153225061483681,2.7299774719426324,2.7299774719426324
1560,Some College,High,2.7310724770650268,4.188748772256076,3.8682215531729387,3.8682215531729387
1561,Bachelor's,High,4.376047841273248,4.410035484470427,5.242318711396583,5
1562,Bachelor's,Middle,3.810889268293977,1.552185700275004,4.41630826115762,4.41630826115762
1563,Graduate,Low,2.0855507450178266,1.704481240361929,4.859974949782921,4.859974949782921
1564,Bachelor's,Middle,3.154316986910999,4.7957004541531205,3.48127127823109,3.48127127823109
1565,Some College,Middle,1.852597481571138,3.164804629050195,4.773040270564545,4.773040270564545
1566,High School,Middle,3.7586928363889456,4.456535705365241,2.828938833037273,2.828938833037273
1567,High School,Middle,3.897829663939774,2.6501171616837382,2.566053902235785,2.566053902235785
1568,High School,Middle,2.1136943688616157,2.721378831192851,2.9702118966107363,2.9702118966107363
1569,High School,Low,1.6059531848877668,4.517050044611096,2.4875354622421315,2.4875354622421315
1570,High School,High,3.5342462565749884,4.413174694404006,4.144420251570566,4.144420251570566
1571,High School,Middle,2.9000016124919057,3.6581735825166106,3.943167476142937,3.943167476142937
1572,High School,High,1.9376651467755437,3.199637159705162,3.040750052352158,3.040750052352158
1573,Bachelor's,Middle,1.551055857911706,4.086335429921746,3.3175889272499948,3.3175889272499948
1574,High School,Low,4.437763810157776,4.582107993774116,4.199759026920229,4.199759026920229
1575,Bachelor's,Low,3.0887058079242706,2.1044936506077647,5.056992377064918,5
1576,High School,High,1.4168531177565455,3.5134308775886893,4.264411739014092,4.264411739014092
1577,Some College,Low,3.835590574890375,3.4980891523882747,4.276141832253637,4.276141832253637
1578,Bachelor's,Low,2.1119478279724717,3.6877660639584064,3.4549301046032417,3.4549301046032417
1579,Some College,Middle,4.130863996222615,2.439447750337422,4.002280227355594,4.002280227355594
1580,High School,Middle,4.44809778034687,2.781696166843176,5.355825802018669,5
1581,Bachelor's,Middle,4.456117504276335,4.439058412797749,6.131604200303968,5
1582,High School,Middle,4.23440240137279,1.9988831225782633,4.800441065957696,4.800441065957696
1583,High School,Low,1.228644486516714,2.019899496808648,2.8173425289507077,2.8173425289507077
1584,Bachelor's,Low,1.8147569196298718,1.3211224097758532,1.7386908225583462,1.7386908225583462
1585,High School,High,1.381688218563795,4.171324542723596,4.554995380305419,4.554995380305419
1586,Some College,Middle,2.7686302633956075,4.213776458054781,3.8908179748774803,3.8908179748774803
1587,High School,High,2.7216196665540338,4.000810960307717,5.159415348733216,5
1588,High School,Middle,3.259267507120967,3.177857215516269,4.621762049571849,4.621762049571849
1589,High School,Middle,4.239219048060477,4.325361599214375,4.57620141435067,4.57620141435067
1590,Some College,Middle,3.200458045117557,4.512932175770402,4.189206988113734,4.189206988113734
1591,Graduate,Low,3.027596172876656,4.3398713720962405,4.0743077213179575,4.0743077213179575
1592,Some College,Low,4.401905336417258,1.9521965170279145,3.540331633544253,3.540331633544253
1593,High School,Middle,1.3288941895589232,3.3460322404280305,4.282733945414424,4.282733945414424
1594,Bachelor's,High,3.274757477454841,1.4013140024617314,4.166699226456452,4.166699226456452
1595,Bachelor's,Middle,3.482288553379476,3.1838519144803286,4.263115003181108,4.263115003181108
1596,High School,Middle,1.5992079637944698,2.072883229702711,3.0409613780734754,3.0409613780734754
1597,Some College,Middle,3.471769569441676,2.783248378895223,4.048958677914674,4.048958677914674
1598,Some College,Low,2.8700711503624916,2.2560555366799235,3.2822935786563816,3.2822935786563816
1599,Bachelor's,High,4.924178933724761,4.556111291050911,5.194535098426497,5
1600,Bachelor's,Middle,1.0109246941283345,2.4881808795034885,5.713872503724922,5
1601,Bachelor's,Low,2.077465326525271,4.171593452803791,3.1650927570342113,3.1650927570342113
1602,High School,Low,3.756695080548525,2.296242870390415,3.851353772749738,3.851353772749738
1603,High School,Middle,2.253576109185815,1.0316631216555834,4.858173373469885,4.858173373469885
1604,High School,Low,1.688679439947009,1.8215959966182709,2.2687330580922835,2.2687330580922835
1605,Some College,Middle,4.089389234781265,3.572166759520769,5.495169349724079,5
1606,Graduate,High,1.872910363599658,1.205895971506834,4.077988277177292,4.077988277177292
1607,Bachelor's,Low,3.397543281316757,1.771309851668775,3.828336128804254,3.828336128804254
1608,High School,Low,4.0485809445381165,1.1031865812838078,5.348502959919802,5
1609,High School,Middle,3.6295657781884074,4.952346890233457,3.6547349280846424,3.6547349280846424
1610,Bachelor's,Low,1.79559485334903,4.426540549844503,2.9982268406296666,2.9982268406296666
1611,Bachelor's,Middle,2.8589502330869436,3.658325125463307,5.316781786245832,5
1612,Some College,Middle,4.838690217584372,4.300789197906852,4.666021594108337,4.666021594108337
1613,Some College,Middle,3.095668342895806,1.4443601379171014,4.716776600033349,4.716776600033349
1614,High School,Middle,4.789050650782883,3.5295568658038974,5.0520652872609295,5
1615,Bachelor's,Middle,3.4242320833727717,3.4062588000670075,4.2435687202629016,4.2435687202629016
1616,Some College,Middle,1.3172168582677841,4.682641448453069,4.394166561528137,4.394166561528137
1617,High School,High,3.6412122547626495,3.6409773053601384,4.0807012751873115,4.0807012751873115
1618,High School,Middle,2.9884203355759382,1.1800955440849066,2.02282217097848,2.02282217097848
1619,High School,Middle,3.6631206795573235,2.9921198235824704,6.371540719634677,5
1620,Graduate,Low,1.1088681546971202,1.7223542565479875,2.753840078268666,2.753840078268666
1621,Some College,Middle,2.910814573056996,3.339310225099325,2.1931883260360765,2.1931883260360765
1622,Some College,Middle,3.0945959202945232,4.374267512001097,5.2595716906192225,5
1623,Some College,Middle,1.6488031838089228,2.53180486895144,4.6447642458181555,4.6447642458181555
1624,High School,Middle,1.5647122096270323,1.1050613606348634,4.13736366420041,4.13736366420041
1625,Some College,High,3.2046548314392567,3.424910072237253,3.3897887161088156,3.3897887161088156
1626,High School,Low,3.5910441409796476,2.7532212054356933,4.425912606057986,4.425912606057986
1627,Graduate,High,2.696062622591853,1.743430607020855,4.091822079853315,4.091822079853315
1628,High School,Middle,2.2058321200311184,4.9824233409017324,4.53696217176394,4.53696217176394
1629,Some College,High,1.8785946629941463,3.7973688868805766,3.680775854168,3.680775854168
1630,Bachelor's,Middle,4.056288158521056,3.1934371339157224,4.722771211738066,4.722771211738066
1631,High School,Low,2.5912544392049313,1.7294252151623368,3.253548622179039,3.253548622179039
1632,Some College,Middle,1.0654565319418907,3.0026673581451178,4.390512186558845,4.390512186558845
1633,Bachelor's,Middle,2.3993339370936155,4.482653450220823,4.271961220748499,4.271961220748499
1634,Graduate,High,1.1924695475026965,4.943977842107415,4.089394425089253,4.089394425089253
1635,Some College,Middle,4.7478000577539206,1.9691251209005713,5.5186915333602835,5
1636,High School,Low,2.3342584585770965,3.7664175676181912,3.2885103828410873,3.2885103828410873
1637,Bachelor's,Middle,3.998655150644481,2.593968869186938,4.952255758910424,4.952255758910424
1638,Graduate,Middle,2.6855771532282233,1.6108521176502109,5.3546133986116615,5
1639,High School,High,3.250097052194178,2.7381594562903047,4.548016632437031,4.548016632437031
1640,Bachelor's,Middle,1.8322411617264152,2.4861196912825108,2.702230177658344,2.702230177658344
1641,High School,Middle,4.877321314997971,1.3322430150583386,5.737826436676944,5
1642,High School,Middle,1.0513327792286873,3.986432598903775,3.441569807962781,3.441569807962781
1643,High School,Middle,4.005221212282777,3.1730732806026936,3.5668266523609518,3.5668266523609518
1644,Bachelor's,Middle,4.861805477179587,2.82029945589602,4.16084714677895,4.16084714677895
1645,Bachelor's,Low,4.656737904064357,4.728220383636653,3.3229057306636784,3.3229057306636784
1646,Some College,Middle,3.616581542417407,3.442241510376334,4.313080470099751,4.313080470099751
1647,Graduate,High,3.8213040409609675,1.3517429437488317,3.3734451177056,3.3734451177056
1648,Some College,Middle,1.7395661231130362,3.20910048764199,2.8812849367001534,2.8812849367001534
1649,Bachelor's,High,2.5613034442067146,3.7060464778915048,4.535952539057342,4.535952539057342
1650,High School,High,1.1428862055763602,1.604021169245243,4.208078554850566,4.208078554850566
1651,High School,High,2.749571534805,3.969456473365426,3.7891246978101853,3.7891246978101853
1652,Graduate,Middle,2.786466979421675,1.1355201862752438,4.46989229318663,4.46989229318663
1653,High School,High,1.1334210727363825,2.2124990802258253,4.924251412114958,4.924251412114958
1654,High School,High,1.3375561432912946,1.2235306231305003,2.915634084669087,2.915634084669087
1655,High School,Middle,1.1744981110095978,4.77938599139452,3.8632845750839007,3.8632845750839007
1656,High School,Low,3.5018347585573792,3.749864296987653,5.240477081671932,5
1657,Bachelor's,Middle,2.967511411756277,3.847815661691129,2.967082382202749,2.967082382202749
1658,High School,Middle,4.514512277208269,2.4802380707114935,4.499177009683149,4.499177009683149
1659,High School,Low,2.3609247375279665,2.5527866277843714,2.215665161219343,2.215665161219343
1660,Graduate,Low,4.303902399726212,3.597973513416946,4.8461530780112305,4.8461530780112305
1661,High School,Low,3.2903249226510525,2.363274972885847,4.603260052353844,4.603260052353844
1662,Some College,Middle,2.069660287350416,3.492116273380816,3.613656508609739,3.613656508609739
1663,High School,Middle,4.126494645141065,2.2756569795310497,4.988260325647641,4.988260325647641
1664,High School,Middle,2.660835216753185,1.6529369847849011,3.72661216396973,3.72661216396973
1665,Graduate,Low,4.2053485019132495,2.4080146504566073,5.3132459585990315,5
1666,Bachelor's,High,3.9726636428385973,1.498721532523632,4.272917854467467,4.272917854467467
1667,Bachelor's,Low,4.406177394092083,2.135819522663951,4.528668771331966,4.528668771331966
1668,Some College,Low,1.5948927160352468,2.341071769595146,3.0838504905777038,3.0838504905777038
1669,High School,Low,2.819716975092888,4.996366584673524,2.792774319713878,2.792774319713878
1670,Graduate,Middle,2.5945154521614313,1.9932737834751606,4.141973486294905,4.141973486294905
1671,Some College,Middle,2.0776141695678234,3.2674968829378486,5.002430236492522,5
1672,Graduate,Middle,2.257647114805877,1.76993815228343,4.488853820210331,4.488853820210331
1673,Some College,Middle,4.849845039658248,4.11968760099262,4.501162078972344,4.501162078972344
1674,High School,Low,1.0677104340866208,2.7619377560913563,3.726895248845267,3.726895248845267
1675,High School,Middle,3.1271448703482747,4.5130839152261615,4.360678247652867,4.360678247652867
1676,High School,Middle,3.204006716609001,1.3567605940625072,2.44323787972211,2.44323787972211
1677,Graduate,Low,2.9247745405882597,2.367218223400414,3.3488868946424972,3.3488868946424972
1678,Graduate,Middle,2.213962387293577,2.3626611158251762,3.732044134665416,3.732044134665416
1679,High School,High,4.419873395003378,4.932646034285426,4.1799665011257625,4.1799665011257625
1680,Graduate,Middle,4.7175996052101254,1.1707338253036141,3.2045456942504487,3.2045456942504487
1681,Bachelor's,High,4.517315741628408,3.4966534515842795,4.814418829352011,4.814418829352011
1682,Graduate,Low,3.9403588892892003,1.230465111322701,4.380247663453811,4.380247663453811
1683,Bachelor's,Low,1.960574796423316,3.531474329531193,2.9490401514468143,2.9490401514468143
1684,Some College,Low,4.237229502759874,3.6413044910877943,3.439569942917131,3.439569942917131
1685,Graduate,High,2.54682363756001,1.6689536469057202,4.98704591857548,4.98704591857548
1686,Bachelor's,Middle,4.412901832722127,1.8266145288944244,3.799899536653224,3.799899536653224
1687,Bachelor's,Middle,2.589992701075971,3.0695673571899533,4.491066692104736,4.491066692104736
1688,Some College,Middle,4.735652728937566,4.06581122148782,4.866946584930651,4.866946584930651
1689,High School,Middle,1.254480437375605,3.07052269205451,4.270746542918825,4.270746542918825
1690,Some College,Low,2.8238218389451504,3.2817008644342422,4.27207541209617,4.27207541209617
1691,Graduate,Middle,3.8334398148581386,2.7937347684055567,4.566649933531085,4.566649933531085
1692,Bachelor's,Middle,4.764836298301816,2.010487351566553,6.750926237128851,5
1693,Bachelor's,Middle,2.2376807257533073,3.227218263782561,4.500762791312773,4.500762791312773
1694,Graduate,Middle,2.766103992238641,1.8360307263210416,4.174362561015543,4.174362561015543
1695,Bachelor's,Middle,4.144010536372662,4.075897452421486,4.893612608600287,4.893612608600287
1696,High School,Low,3.9510844852775335,1.4730582693591714,4.0705749679936165,4.0705749679936165
1697,Bachelor's,Low,1.8446918232366443,1.8091261135414243,3.3532881501345875,3.3532881501345875
1698,Graduate,High,4.040228924714029,3.498623199760914,5.793065564077771,5
1699,Bachelor's,Low,2.052795304916799,1.5538282440975308,3.1373778809850887,3.1373778809850887
1700,Graduate,Low,2.8279472747817636,3.159670584835112,4.649349452353255,4.649349452353255
1701,Graduate,Low,3.1614441936835647,4.758135897107422,3.8981854834849305,3.8981854834849305
1702,Graduate,High,4.076227129437029,2.9526149602606893,4.313174156896714,4.313174156896714
1703,High School,High,3.231074440293014,4.352103914134204,4.516755852360484,4.516755852360484
1704,Some College,High,1.5541656166315079,3.105930218473077,3.696524307469595,3.696524307469595
1705,Graduate,Middle,1.955429743975401,1.9132166942581534,3.6517160360877727,3.6517160360877727
1706,High School,Low,1.6423991257324815,1.0498695047572255,2.8805179235761056,2.8805179235761056
1707,Bachelor's,Middle,2.9619171041995287,1.528127683326602,3.4394841464010546,3.4394841464010546
1708,High School,High,2.5681751826778054,3.9979984695091844,3.7657678990847536,3.7657678990847536
1709,High School,Middle,2.577309045009315,3.130603816360235,5.074504131240111,5
1710,Graduate,Middle,2.520386451855302,4.999345073476434,4.9562683277499735,4.9562683277499735
1711,Some College,Middle,3.390165257267654,4.8206064673140645,4.571708816872975,4.571708816872975
1712,Graduate,Low,3.288952230475843,1.401145650073886,3.7718448818608117,3.7718448818608117
1713,High School,Low,1.433453956618905,1.5372897610068321,2.793574283997822,2.793574283997822
1714,High School,Middle,2.4532611798495054,1.0869378261268139,2.5023385952262625,2.5023385952262625
1715,Bachelor's,High,4.4900607177987695,2.1278755832463503,4.189551188685327,4.189551188685327
1716,High School,Middle,2.131362449377775,2.354872515425086,3.1078774344329787,3.1078774344329787
1717,Some College,Low,1.4180458141490817,3.0462601827457547,4.0411463675020345,4.0411463675020345
1718,High School,Middle,1.2208728613331914,4.209916708059609,3.849797188449812,3.849797188449812
1719,High School,Middle,2.875894721597433,1.5310091506689787,3.2593036886709337,3.2593036886709337
1720,Bachelor's,Low,4.707458201795816,1.9094572821632028,4.170068757565663,4.170068757565663
1721,Some College,Middle,1.6093311700969934,3.2983548985794187,2.2940511489090625,2.2940511489090625
1722,High School,High,1.76243294775486,1.3930317293852568,3.4055202640001507,3.4055202640001507
1723,High School,Middle,4.769478433765471,2.0665522161871195,4.813645496284274,4.813645496284274
1724,Bachelor's,Middle,3.1628193287178874,4.054830219596624,4.331082533635067,4.331082533635067
1725,Some College,High,1.0086284298449755,2.7624899679794908,2.448461819821362,2.448461819821362
1726,High School,Middle,3.0288828276097775,4.883549256250262,5.214013817414836,5
1727,High School,High,4.943451575934887,1.958020449616015,4.770459144345356,4.770459144345356
1728,Some College,Middle,4.432644826360047,2.412811771966517,4.869874141668154,4.869874141668154
1729,Bachelor's,Middle,2.9658916583284736,1.4065168956294656,2.8110419372434725,2.8110419372434725
1730,Some College,Middle,1.3131760973483324,4.715938772074878,3.9673622258179915,3.9673622258179915
1731,High School,Middle,3.9697259897366166,2.3993587717413902,3.999202263679565,3.999202263679565
1732,Some College,Low,1.70579868927598,1.5892900507897139,3.6417401029760983,3.6417401029760983
1733,High School,High,1.4266143376007676,1.8027594583109021,3.9887104865194702,3.9887104865194702
1734,Graduate,Middle,4.84032653644681,2.1789076337590814,4.692180825183479,4.692180825183479
1735,Graduate,High,2.9668993381783366,1.5539022674784064,3.680542034973556,3.680542034973556
1736,High School,Low,2.0191968884319067,2.4660765854641795,2.0100254331351506,2.0100254331351506
1737,High School,Middle,1.4943753005936742,2.039321086369455,2.852813643953421,2.852813643953421
1738,Some College,Middle,2.346090235747397,3.216450716368854,5.6809397121786205,5
1739,High School,High,3.3149497658014297,2.2267766827717423,4.840764309340187,4.840764309340187
1740,High School,Middle,4.083178132772446,1.3496272014454007,4.780919092383471,4.780919092383471
1741,Bachelor's,Middle,4.929667968302965,2.3438758803531528,3.707301165727638,3.707301165727638
1742,Graduate,Low,3.208987052552402,2.8609528951346874,3.7564267156303717,3.7564267156303717
1743,High School,Middle,3.0708173103630543,2.957544347271323,4.943010644218869,4.943010644218869
1744,Some College,Middle,3.324194049462676,1.099830080755055,3.2012268725972852,3.2012268725972852
1745,High School,Low,1.8402565754950047,1.7300745816901326,1.657790512760702,1.657790512760702
1746,High School,High,4.503417830914259,4.888027126900852,5.353189314845704,5
1747,High School,Middle,3.9103660732507706,3.7249025693163276,5.455147703227267,5
1748,High School,Middle,2.826770500279963,4.020953012630343,4.472945949167864,4.472945949167864
1749,High School,Middle,4.00004852283746,2.702351306565106,2.738049004971553,2.738049004971553
1750,Bachelor's,High,2.59777510445565,2.1813768930733204,3.863224089357208,3.863224089357208
1751,Some College,Low,2.1637029834091663,3.4359019799157977,3.224860898728811,3.224860898728811
1752,High School,Low,2.0114478962495923,4.445480548776686,2.988821119498951,2.988821119498951
1753,Some College,Middle,3.175966997630894,2.634617024101317,3.7920469607917164,3.7920469607917164
1754,High School,Low,4.366278016939759,4.416222827509046,3.9862321196654467,3.9862321196654467
1755,Some College,Low,4.623729003593326,1.2584933284670115,3.942211459478452,3.942211459478452
1756,High School,High,2.3622653232887387,2.6913715228438377,2.054465106708586,2.054465106708586
1757,Some College,High,2.427789529785514,4.865744405426085,3.72208970567256,3.72208970567256
1758,Graduate,Middle,1.1110873576253653,4.048655639402568,3.6778441280729077,3.6778441280729077
1759,Some College,Middle,1.1750222817063332,1.1067881816998124,3.7582066824533755,3.7582066824533755
1760,Some College,Low,2.8733680145815015,4.410926960408688,3.407070028953383,3.407070028953383
1761,Some College,Low,4.6689305901527405,3.8270017821341753,4.777440045527708,4.777440045527708
1762,Some College,Middle,4.814367583021522,2.3492179699242115,4.168900066358588,4.168900066358588
1763,High School,Middle,4.861676748842001,4.926297063939273,3.123229290109175,3.123229290109175
1764,Bachelor's,Middle,4.163244548253715,2.5496641760692,4.9280229079330695,4.9280229079330695
1765,Some College,Middle,3.362239454872906,3.5765977976843715,5.246476622991469,5
1766,Bachelor's,Low,4.572327638976276,3.33824313711375,4.7543553966375915,4.7543553966375915
1767,High School,Low,4.927144926041365,1.9627808779478073,3.1737905138624276,3.1737905138624276
1768,Bachelor's,Middle,4.484318562783301,1.0090187340974808,3.3759518998091482,3.3759518998091482
1769,Some College,High,4.437254974618554,3.9555998547002673,5.4237755526668945,5
1770,Graduate,Middle,4.641997116617858,2.57354333717376,4.395562278745525,4.395562278745525
1771,High School,Low,2.4268224090337753,4.662032580934465,3.5714369956162137,3.5714369956162137
1772,Some College,Middle,1.9151484640315175,3.7186471577733755,3.8593940942723757,3.8593940942723757
1773,Bachelor's,Low,1.0810140576213598,4.544314792379737,5.477225567127881,5
1774,Bachelor's,Low,1.5686546983197331,2.964088407345116,1.7819841219447496,1.7819841219447496
1775,High School,Middle,1.358074695803225,4.019017797894776,2.8087648598303936,2.8087648598303936
1776,High School,High,1.4952741600573063,4.172957397066057,3.953192643263959,3.953192643263959
1777,Some College,Low,3.9480272587388754,4.518531336449087,5.7901094443904375,5
1778,Some College,Low,2.745710746385157,4.402164628729224,1.7794777612225623,1.7794777612225623
1779,Some College,Middle,4.4479104140773416,1.6251382222399116,3.587277984702524,3.587277984702524
1780,Bachelor's,Middle,2.5134884361177683,3.2603131476789713,4.7289376895586654,4.7289376895586654
1781,Some College,Low,1.193760639987886,3.6830196427181363,3.870167055654483,3.870167055654483
1782,Bachelor's,Middle,1.7581668654456735,4.59452938940376,4.96186876708984,4.96186876708984
1783,Some College,Middle,3.3323227958753705,2.591483986005187,4.455755177024555,4.455755177024555
1784,High School,Middle,2.4672205429524183,1.7463712245225906,3.6045160381477324,3.6045160381477324
1785,Bachelor's,High,3.2633397607132792,3.2871741726994514,3.7256675529371415,3.7256675529371415
1786,Bachelor's,High,4.06436968781054,4.285531748086214,5.1379751452139,5
1787,Bachelor's,High,3.8256333572790027,1.2522468697279692,3.6984671898565473,3.6984671898565473
1788,Bachelor's,Low,1.647537394426763,3.891887285746634,3.342390886320156,3.342390886320156
1789,Some College,Middle,3.1290304139256477,4.455262273550034,4.337006702014759,4.337006702014759
1790,Bachelor's,Middle,1.7838299944996834,3.14118957426399,3.1007414541431175,3.1007414541431175
1791,Some College,High,2.5670600617304444,4.254683834500611,4.916999100711229,4.916999100711229
1792,Bachelor's,Low,2.407983483746648,3.0563400238752365,2.6466600272749887,2.6466600272749887
1793,Bachelor's,High,4.43656746391207,4.594776928424835,5.516074930434226,5
1794,High School,Middle,1.8056296315044165,2.794364091940224,3.907599941226965,3.907599941226965
1795,Some College,Middle,2.119018943980336,1.8360950415953994,3.606855831854065,3.606855831854065
1796,High School,Middle,3.220454747788608,1.7499524634331465,3.1225558158320936,3.1225558158320936
1797,Bachelor's,Middle,2.3735970109701157,1.485309918411076,4.181461879575032,4.181461879575032
1798,Some College,Middle,4.101965494453907,1.9209163002669811,4.503182369986353,4.503182369986353
1799,Graduate,Low,2.320821937173605,4.8810433046892285,4.509513185538088,4.509513185538088
1800,High School,Low,4.619826224632561,1.0559879252687097,3.90102307307259,3.90102307307259
1801,Some College,Low,4.363774534314871,4.676890337839723,3.0231382248469147,3.0231382248469147
1802,Some College,Low,1.0582053996622562,1.418003716506064,2.456412987337983,2.456412987337983
1803,High School,Low,4.386236230842769,4.8593888226896524,4.568860845755755,4.568860845755755
1804,Bachelor's,Middle,3.980053589679301,3.9616259215399623,4.307869564859846,4.307869564859846
1805,Graduate,Low,3.786765773780644,3.900968413800001,2.839089798658997,2.839089798658997
1806,High School,Middle,2.7279979307204485,1.2374722706153989,3.1443531343406304,3.1443531343406304
1807,Bachelor's,Low,3.409349567256868,3.538997392170131,4.651295812113543,4.651295812113543
1808,High School,High,2.109687707386911,2.690474542789161,3.7110690242525393,3.7110690242525393
1809,Some College,Middle,1.454955411143601,3.9756889920681715,4.423061809177034,4.423061809177034
1810,High School,Middle,2.3321244036778808,2.980414497666061,2.355009659918985,2.355009659918985
1811,Bachelor's,High,4.209275525994599,3.366207811050117,5.314835934287364,5
1812,Bachelor's,Middle,4.059138435870409,2.9233171893283725,4.7519301669468135,4.7519301669468135
1813,High School,Middle,2.579050316475332,4.20817984174937,4.535051263071974,4.535051263071974
1814,High School,High,4.116128138266504,3.5805004853755236,5.387933863627572,5
1815,Bachelor's,Middle,4.187470846809447,1.8316083010286093,4.3909209808722345,4.3909209808722345
1816,Some College,Middle,3.2246630480512977,1.0070711746811867,1.5588617324199303,1.5588617324199303
1817,Some College,Middle,4.445215362124145,3.913312902674079,5.5016633837649485,5
1818,Some College,Low,1.7920690923929214,4.313677787780762,4.57110118789023,4.57110118789023
1819,Graduate,Low,2.849384251050651,1.2839260827749968,2.9159211766504556,2.9159211766504556
1820,Some College,Middle,1.052943715825677,1.673798673786223,4.291814704828246,4.291814704828246
