district_id,year,incumbent_party,incumbent_spending,challenger_spending,incumbent_vote_share,presidential_vote,median_income,incumbent_scandal,quality_challenger
CD-19-09,2020,Democrat,1440.6,837.8,60.2,64.5,68017.82,False,True
CD-19-09,2022,Republican,411.2,1527.1,48.7,58.9,72225.42,False,False
CD-20-01,2012,Democrat,2218.9,1745.0,59.4,54.4,78349.01,False,False
CD-20-01,2014,Democrat,433.1,1475.1,61.4,60.8,82310.4,False,True
CD-20-01,2016,Democrat,1328.8,1031.8,65.3,62.1,86071.92,False,False
CD-20-01,2018,Democrat,1572.5,1775.7,62.6,56.3,85804.87,False,False
CD-20-01,2020,Democrat,748.4,1545.5,55.8,59.7,89708.5,False,True
CD-20-01,2022,Democrat,867.0,678.6,56.2,58.6,95675.99,True,True
CD-20-02,2012,Democrat,2121.1,920.5,62.2,63.5,42572.47,False,False
CD-20-02,2014,Democrat,1288.3,740.0,66.4,63.0,49530.81,False,True
CD-20-02,2016,Republican,1415.8,603.2,46.4,59.4,50662.02,False,False
CD-20-02,2018,Republican,2053.8,1472.9,49.0,59.1,55488.41,False,False
CD-20-02,2020,Republican,1199.2,1233.3,43.5,57.7,52243.57,False,False
CD-20-02,2022,Republican,1786.7,1138.8,47.1,62.8,55862.94,False,False
CD-20-03,2012,Republican,2319.2,1738.7,56.7,47.7,43057.01,False,False
CD-20-03,2014,Republican,910.8,682.7,48.7,53.0,53062.97,False,True
CD-20-03,2016,Republican,1888.3,1204.6,49.4,44.0,58341.43,False,True
CD-20-03,2018,Republican,1218.1,1201.8,55.2,44.8,54730.9,False,False
CD-20-03,2020,Republican,1608.1,431.0,54.2,50.2,60227.21,False,False
CD-20-03,2022,Republican,610.2,1044.6,42.2,51.7,68627.83,True,True
CD-20-04,2012,Democrat,895.8,832.8,61.9,65.1,93483.73,False,False
CD-20-04,2014,Republican,867.5,1099.3,44.9,58.4,94179.98,False,False
CD-20-04,2016,Republican,2229.0,1472.6,45.1,64.9,105851.9,False,False
CD-20-04,2018,Republican,1784.3,1028.5,40.6,60.5,103058.11,True,False
CD-20-04,2020,Republican,840.7,1714.6,46.4,57.8,109107.66,False,False
CD-20-04,2022,Republican,1634.9,1629.4,48.9,65.6,114090.25,False,False
CD-20-05,2012,Republican,2395.9,963.1,55.1,48.7,111617.48,False,False
CD-20-05,2014,Republican,965.2,1080.2,50.2,51.5,113205.78,False,True
CD-20-05,2016,Republican,1095.9,567.4,63.7,44.5,125901.15,False,False
CD-20-05,2018,Republican,1819.6,1322.4,58.2,43.3,120953.69,False,False
CD-20-05,2020,Republican,1685.9,1200.6,58.4,46.4,134990.53,False,True
CD-20-05,2022,Republican,915.4,547.3,56.4,41.8,134656.33,True,False
CD-20-06,2012,Democrat,2466.3,1283.6,39.2,38.6,121337.84,False,True
CD-20-06,2014,Democrat,2180.1,1499.6,47.4,36.5,127677.7,False,False
CD-20-06,2016,Democrat,1743.9,784.8,38.8,36.5,124596.82,True,False
CD-20-06,2018,Republican,658.5,938.9,63.8,33.1,133113.16,False,False
CD-20-06,2020,Democrat,1793.3,641.4,46.0,35.6,140076.91,False,False
CD-20-06,2022,Democrat,1874.2,878.3,44.2,37.3,141524.31,False,True
CD-20-07,2012,Republican,977.7,885.0,52.2,50.8,88952.49,False,True
CD-20-07,2014,Republican,1550.4,1162.3,48.5,57.6,85041.24,False,True
CD-20-07,2016,Republican,1017.9,1297.6,55.8,52.7,99418.18,False,False
CD-20-07,2018,Republican,1566.7,426.0,58.8,51.6,92964.9,False,True
CD-20-07,2020,Republican,487.3,1623.3,51.0,53.8,92080.92,False,True
CD-20-07,2022,Republican,1037.4,985.3,57.0,46.6,99362.21,False,False
CD-20-08,2012,Republican,874.4,273.6,47.7,55.8,89745.15,False,False
CD-20-08,2014,Republican,1532.9,988.1,35.9,67.3,95449.46,True,False
CD-20-08,2016,Republican,1665.5,325.8,44.9,61.6,100289.18,False,False
CD-20-08,2018,Republican,1400.3,1618.8,42.8,61.8,107917.02,False,True
CD-20-08,2020,Republican,1285.6,395.9,49.3,59.1,109831.64,False,False
CD-20-08,2022,Republican,1215.6,1184.8,43.4,63.0,116233.03,False,True
CD-20-09,2012,Republican,1632.8,1552.2,51.0,54.4,54799.43,False,False
CD-20-09,2014,Republican,1795.9,1270.0,46.9,58.2,58667.84,False,True
CD-20-09,2016,Republican,1369.5,1738.6,51.2,59.0,56081.92,False,False
CD-20-09,2018,Republican,2270.6,1752.5,47.0,61.8,61187.82,False,False
CD-20-09,2020,Republican,2307.3,1789.8,42.0,60.2,59028.36,False,True
CD-20-09,2022,Republican,1201.4,434.0,40.8,60.1,65815.47,True,False
CD-21-01,2012,Democrat,1382.0,1572.3,47.9,39.4,90599.09,False,False
CD-21-01,2014,Democrat,2287.5,534.3,46.2,41.6,99045.4,False,False
CD-21-01,2016,Republican,1566.3,1114.0,62.8,42.1,109143.86,False,False
CD-21-01,2018,Republican,1628.0,1150.8,66.1,38.3,109112.89,False,False
CD-21-01,2020,Republican,1179.0,223.9,63.3,38.9,116743.22,False,False
CD-21-01,2022,Republican,1996.5,1084.2,63.5,38.1,118959.72,False,True
CD-21-02,2012,Democrat,1029.4,611.5,57.3,53.0,112439.31,False,True
CD-21-02,2014,Democrat,1703.1,1102.6,59.5,55.4,115379.67,False,False
CD-21-02,2016,Democrat,669.7,1759.0,49.9,54.3,121994.44,False,True
CD-21-02,2018,Democrat,574.8,1217.2,57.1,52.5,124996.7,False,False
CD-21-02,2020,Republican,849.6,992.3,46.3,53.0,132304.19,False,True
CD-21-02,2022,Democrat,1202.3,265.5,57.1,57.0,136736.0,False,True
CD-21-03,2012,Democrat,1685.4,1378.5,55.7,53.2,103439.84,False,False
CD-21-03,2014,Democrat,823.9,1138.6,53.5,53.5,104797.93,False,True
CD-21-03,2016,Republican,804.0,683.2,55.3,50.3,116474.74,False,False
CD-21-03,2018,Democrat,794.9,1234.3,52.8,48.9,116816.4,False,True
CD-21-03,2020,Democrat,2419.1,1667.6,56.3,47.6,114950.5,False,False
CD-21-03,2022,Democrat,1945.2,1261.8,57.4,48.5,121407.95,False,False
CD-21-04,2012,Democrat,1264.2,381.2,49.3,42.5,86606.67,False,False
CD-21-04,2014,Democrat,2173.9,439.4,50.5,48.6,84999.35,False,False
CD-21-04,2016,Democrat,1751.5,233.6,46.1,40.4,87074.21,False,True
CD-21-04,2018,Democrat,846.0,445.0,50.4,43.1,95135.12,False,True
CD-21-04,2020,Democrat,439.6,1375.2,47.6,40.3,91039.53,False,False
CD-21-04,2022,Democrat,1480.1,769.6,53.2,41.3,99547.4,False,True
CD-21-05,2012,Democrat,1688.7,1348.8,56.9,46.8,37623.46,False,False
CD-21-05,2014,Democrat,1222.1,1235.2,53.0,48.4,45829.23,False,True
CD-21-05,2016,Democrat,1368.1,1711.5,48.4,47.1,38784.95,False,False
CD-21-05,2018,Democrat,2442.7,1524.5,49.8,47.9,43052.19,False,True
CD-21-05,2020,Democrat,877.1,760.9,52.0,48.7,47235.84,False,True
CD-21-05,2022,Democrat,764.9,1402.4,54.2,43.4,39160.35,False,False
CD-21-06,2012,Republican,1915.9,679.6,59.2,39.3,103009.92,False,False
CD-21-06,2014,Republican,474.5,1283.9,57.2,45.1,97997.26,False,False
CD-21-06,2016,Republican,2003.5,1186.0,58.6,45.0,105230.96,False,True
CD-21-06,2018,Republican,960.1,1161.7,53.8,44.6,114579.6,False,True
CD-21-06,2020,Republican,2114.7,1662.0,55.9,43.5,115505.81,False,False
CD-21-06,2022,Republican,1864.1,1735.2,58.6,45.5,120387.97,False,False
CD-21-07,2012,Republican,1018.1,1362.0,45.9,61.3,70784.19,False,False
CD-21-07,2014,Republican,1548.6,302.4,38.1,56.7,62705.89,True,True
CD-21-07,2016,Republican,1887.5,1774.9,45.7,54.6,64553.34,False,True
CD-21-07,2018,Democrat,1135.9,1727.8,59.2,55.2,66141.64,False,True
CD-21-07,2020,Democrat,2154.2,859.2,61.0,60.0,69427.35,False,False
CD-21-07,2022,Democrat,2085.7,297.3,64.4,57.6,78867.89,False,False
CD-21-08,2012,Republican,2392.5,606.1,58.2,37.3,69803.55,False,True
CD-21-08,2014,Republican,1544.5,925.6,69.8,41.9,65498.31,False,False
CD-21-08,2016,Republican,1354.0,291.5,71.1,36.7,71703.85,False,False
CD-21-08,2018,Republican,1182.8,1238.0,69.6,34.9,74744.09,False,False
CD-21-08,2020,Democrat,1685.6,1128.5,45.5,36.7,78163.32,False,False
CD-21-08,2022,Republican,2453.3,1258.8,65.9,36.9,75427.06,False,False
CD-21-09,2012,Republican,1155.3,1756.0,46.7,57.0,82130.72,False,False
CD-21-09,2014,Republican,1178.6,645.1,44.5,60.0,77637.81,False,True
CD-21-09,2016,Republican,2120.1,1075.4,53.9,56.2,84807.15,False,False
CD-21-09,2018,Republican,1072.2,1127.1,46.6,52.5,88806.86,False,False
CD-21-09,2020,Democrat,791.2,1432.0,51.5,52.0,91523.75,True,False
CD-21-09,2022,Republican,1242.5,1700.4,54.8,57.0,92589.84,False,False
CD-22-01,2012,Democrat,1781.7,979.3,56.6,58.0,93125.45,False,True
CD-22-01,2014,Democrat,2182.6,1038.5,60.9,57.5,99103.19,False,False
CD-22-01,2016,Democrat,1644.8,633.1,59.9,51.3,99989.03,False,False
CD-22-01,2018,Democrat,2287.3,452.5,58.6,55.7,103972.39,False,True
CD-22-01,2020,Republican,449.0,826.3,47.0,61.6,112667.13,False,True
CD-22-01,2022,Republican,804.6,802.4,47.3,52.3,116795.84,False,False
CD-22-02,2012,Democrat,1038.6,1558.6,53.1,53.9,106644.41,False,True
CD-22-02,2014,Republican,2278.7,1373.7,57.8,51.1,119267.17,False,False
CD-22-02,2016,Republican,1770.4,639.2,50.1,52.2,122801.71,False,False
CD-22-02,2018,Republican,786.7,1692.8,50.1,52.6,124322.42,False,False
CD-22-02,2020,Republican,2017.3,812.1,54.6,49.8,129303.63,False,False
CD-22-02,2022,Democrat,2223.7,711.1,58.1,50.1,131443.48,False,False
CD-22-03,2012,Democrat,2036.4,912.3,63.0,61.1,113436.41,False,False
CD-22-03,2014,Democrat,1411.3,835.1,59.2,62.5,116643.14,True,False
CD-22-03,2016,Democrat,1536.3,893.3,68.9,62.1,119549.14,False,False
CD-22-03,2018,Democrat,438.9,1602.2,67.8,62.3,125129.53,False,False
CD-22-03,2020,Democrat,546.9,1036.0,64.5,61.0,130319.94,False,True
CD-22-03,2022,Democrat,585.9,511.7,68.2,63.1,134696.94,False,False
CD-22-04,2012,Republican,2400.2,727.5,60.6,49.2,115359.77,False,False
CD-22-04,2014,Republican,880.7,1726.7,58.0,49.3,123603.36,False,False
CD-22-04,2016,Democrat,2425.2,1253.4,55.8,47.5,126239.76,False,False
CD-22-04,2018,Democrat,2077.8,1603.7,52.9,50.9,137797.43,False,False
CD-22-04,2020,Democrat,2444.6,1559.7,58.3,44.6,132231.66,False,False
CD-22-04,2022,Democrat,1492.7,1452.4,55.1,49.7,138159.33,False,True
CD-22-05,2012,Democrat,1521.0,1030.9,59.1,54.9,60739.08,False,False
CD-22-05,2014,Democrat,1352.3,1297.1,60.6,51.3,55275.74,False,False
CD-22-05,2016,Republican,1758.4,411.9,63.9,58.1,62099.68,False,False
CD-22-05,2018,Republican,696.7,1219.7,50.4,57.3,66801.38,False,True
CD-22-05,2020,Republican,1231.3,1432.4,50.1,57.0,62441.72,False,True
CD-22-05,2022,Democrat,1921.8,854.4,58.7,51.6,71732.68,False,True
CD-22-06,2012,Republican,1567.0,1462.4,48.3,59.5,62331.82,False,False
CD-22-06,2014,Republican,1288.0,655.7,47.0,58.7,67892.57,False,True
CD-22-06,2016,Democrat,1711.3,1268.5,58.4,54.8,78581.68,True,False
CD-22-06,2018,Democrat,874.0,1166.8,64.7,61.7,70462.16,False,False
CD-22-06,2020,Democrat,2498.8,1034.8,57.7,57.4,74257.78,False,True
CD-22-06,2022,Democrat,1410.3,1735.2,58.9,55.3,79908.36,False,False
CD-22-07,2012,Democrat,2461.0,1030.0,48.8,43.7,59241.43,False,False
CD-22-07,2014,Republican,703.1,1782.4,54.6,47.1,61609.35,False,False
CD-22-07,2016,Republican,1173.2,754.6,64.3,47.5,64789.11,False,False
CD-22-07,2018,Republican,971.8,653.0,68.7,41.4,66657.94,False,False
CD-22-07,2020,Republican,2441.2,902.9,57.4,43.0,72691.51,False,False
CD-22-07,2022,Republican,1967.5,1015.0,64.0,42.7,70199.8,False,False
CD-22-08,2012,Republican,1859.1,880.0,59.6,37.5,115577.38,False,False
CD-22-08,2014,Republican,1787.5,854.6,72.8,25.3,112525.42,False,False
CD-22-08,2016,Republican,1928.5,1105.8,67.2,36.3,113838.27,False,True
CD-22-08,2018,Republican,2392.9,1500.4,70.3,33.5,121948.38,False,False
CD-22-08,2020,Republican,1832.1,335.9,57.9,31.7,129671.82,True,True
CD-22-08,2022,Democrat,1374.3,1684.0,34.0,32.1,133256.22,True,True
CD-22-09,2012,Democrat,843.2,276.6,57.5,49.9,87195.96,False,True
CD-22-09,2014,Republican,759.2,1439.2,46.9,50.7,88942.26,True,False
CD-22-09,2016,Republican,911.5,853.7,52.1,46.6,88902.04,False,False
CD-22-09,2018,Democrat,2393.9,1038.1,57.2,48.8,99851.43,False,True
CD-22-09,2020,Democrat,636.9,1637.1,58.8,53.7,105373.81,False,False
CD-22-09,2022,Democrat,1530.3,879.1,52.6,49.9,103295.38,False,True
CD-23-01,2012,Democrat,1693.2,1176.3,54.9,51.9,68419.21,False,True
CD-23-01,2014,Democrat,596.4,1632.6,53.9,51.8,70071.72,False,True
CD-23-01,2016,Democrat,1502.6,1044.3,56.3,53.6,69535.32,False,False
CD-23-01,2018,Democrat,1016.0,1205.8,56.9,50.9,79281.38,False,False
CD-23-01,2020,Democrat,897.4,649.6,51.2,52.3,85564.17,False,True
CD-23-01,2022,Democrat,1572.0,1273.6,55.7,56.6,88909.59,False,True
CD-23-02,2012,Republican,2385.1,1722.4,50.9,60.3,76541.59,False,False
CD-23-02,2014,Democrat,609.6,1553.2,53.4,59.3,78674.28,True,False
CD-23-02,2016,Democrat,534.4,1727.8,59.4,60.2,85104.34,False,True
CD-23-02,2018,Democrat,1955.5,1537.4,60.1,60.8,79842.98,False,False
CD-23-02,2020,Democrat,498.9,1203.6,63.4,56.9,93024.01,False,False
CD-23-02,2022,Democrat,1361.0,1790.0,61.6,60.1,88925.5,False,False
CD-23-03,2012,Republican,1434.2,1703.5,41.8,56.3,109797.57,False,False
CD-23-03,2014,Republican,779.6,1261.9,48.1,59.3,115590.79,False,True
CD-23-03,2016,Republican,1679.7,256.1,52.1,55.3,123105.72,False,False
CD-23-03,2018,Republican,1929.0,1227.1,46.7,59.3,119410.91,False,False
CD-23-03,2020,Republican,1240.0,1728.6,50.7,61.1,122173.96,False,False
CD-23-03,2022,Republican,1800.8,488.9,49.5,56.3,131196.65,False,True
CD-23-04,2012,Republican,689.3,1786.5,59.7,39.9,77118.22,False,False
CD-23-04,2014,Republican,2478.8,793.3,54.5,43.3,82848.51,True,True
CD-23-04,2016,Republican,1061.1,527.8,59.3,45.6,87130.26,False,False
CD-23-04,2018,Democrat,949.2,968.8,47.6,42.8,91871.05,False,True
CD-23-04,2020,Democrat,405.0,320.8,48.4,42.8,93625.38,False,True
CD-23-04,2022,Democrat,889.1,667.3,55.5,45.7,97046.3,False,False
CD-23-05,2012,Democrat,2469.7,1679.2,45.0,40.1,73233.43,False,False
CD-23-05,2014,Republican,2324.4,453.9,64.1,42.2,76109.59,False,False
CD-23-05,2016,Republican,2236.2,1736.0,65.4,41.1,75099.19,False,False
CD-23-05,2018,Democrat,1134.3,253.6,45.2,37.9,80085.08,False,True
CD-23-05,2020,Democrat,768.4,614.9,35.6,36.4,80827.81,True,False
CD-23-05,2022,Democrat,492.6,689.7,47.0,38.3,89474.21,False,False
CD-23-06,2012,Democrat,2121.6,957.6,41.9,40.5,38872.2,False,True
CD-23-06,2014,Democrat,565.6,268.3,50.1,33.1,40581.39,False,False
CD-23-06,2016,Republican,819.5,1574.5,58.8,36.3,34933.61,False,True
CD-23-06,2018,Democrat,1478.4,717.5,48.6,33.6,41663.18,False,False
CD-23-06,2020,Democrat,1448.0,1534.5,46.7,40.0,45978.92,False,False
CD-23-06,2022,Democrat,1229.9,830.9,43.5,42.9,51790.14,False,True
CD-23-07,2012,Republican,1110.0,951.3,50.8,58.1,119817.65,False,False
CD-23-07,2014,Republican,453.8,275.1,44.2,59.8,123929.1,False,True
CD-23-07,2016,Republican,2029.2,895.2,44.3,60.8,127197.38,True,False
CD-23-07,2018,Democrat,997.3,672.8,59.6,59.2,134502.66,False,True
CD-23-07,2020,Democrat,1380.4,1163.0,60.0,59.9,138233.77,False,True
CD-23-07,2022,Democrat,2203.3,1770.5,59.3,60.3,137804.97,False,False
CD-23-08,2012,Democrat,1661.8,1402.5,54.3,39.1,65983.53,False,False
CD-23-08,2014,Democrat,2189.0,344.1,49.6,41.3,68431.15,False,False
CD-23-08,2016,Democrat,2301.2,329.0,52.4,39.3,69780.91,False,False
CD-23-08,2018,Democrat,856.3,799.3,51.5,43.2,72739.26,False,False
CD-23-08,2020,Democrat,1397.4,376.0,49.6,42.9,78848.83,False,False
CD-23-08,2022,Republican,470.1,1376.1,57.8,39.2,83254.39,False,False
CD-23-09,2012,Republican,1579.4,1495.1,62.7,38.2,102803.12,False,False
CD-23-09,2014,Democrat,2155.3,1732.0,39.0,39.9,113167.87,True,False
CD-23-09,2016,Democrat,1773.2,1105.3,43.7,36.6,119832.85,False,True
CD-23-09,2018,Democrat,1563.4,1055.9,45.9,40.3,117418.77,False,False
CD-23-09,2020,Democrat,1263.6,430.5,43.4,42.5,120918.25,True,False
CD-23-09,2022,Democrat,2385.9,400.9,48.7,42.1,129107.09,False,True
CD-24-01,2012,Democrat,1467.3,871.0,59.1,48.2,37791.05,False,False
CD-24-01,2014,Republican,1152.4,1198.6,47.1,55.0,45304.89,False,True
CD-24-01,2016,Democrat,1412.0,923.6,52.7,50.0,45782.23,False,True
CD-24-01,2018,Democrat,2474.2,444.0,49.2,51.1,49522.47,False,False
CD-24-01,2020,Democrat,1413.4,465.7,51.1,47.6,47706.82,False,True
CD-24-01,2022,Democrat,1429.4,507.3,56.2,48.0,51395.49,False,False
CD-24-02,2012,Democrat,1682.3,1781.1,56.9,47.4,57461.91,False,True
CD-24-02,2014,Democrat,1818.6,1024.5,60.0,54.9,57868.18,False,True
CD-24-02,2016,Democrat,1826.4,573.4,58.6,54.8,64093.02,False,True
CD-24-02,2018,Democrat,2331.6,1040.2,55.4,52.8,66905.55,False,True
CD-24-02,2020,Democrat,1601.8,572.8,61.3,49.6,68709.85,False,False
CD-24-02,2022,Democrat,1323.3,1723.5,54.0,50.3,68458.98,False,True
CD-24-03,2012,Democrat,1180.4,794.3,48.6,40.3,66654.79,False,False
CD-24-03,2014,Democrat,483.4,465.8,50.1,44.0,65088.91,False,True
CD-24-03,2016,Democrat,1884.3,1232.4,55.7,42.0,59998.81,False,False
CD-24-03,2018,Democrat,1433.7,234.7,41.0,45.3,66205.47,False,True
CD-24-03,2020,Democrat,1396.7,349.6,42.6,40.8,75442.06,False,True
CD-24-03,2022,Democrat,964.7,981.1,46.0,44.6,75120.71,False,True
CD-24-04,2012,Republican,2046.8,373.5,50.2,68.3,46984.75,False,False
CD-24-04,2014,Republican,2265.9,1628.4,40.2,58.9,38623.74,False,True
CD-24-04,2016,Republican,1026.1,1201.6,39.6,59.6,55013.25,False,False
CD-24-04,2018,Republican,740.7,1180.4,37.0,57.1,50854.08,True,False
CD-24-04,2020,Republican,583.8,1190.0,36.1,61.8,56367.09,False,True
CD-24-04,2022,Republican,2245.1,603.2,49.5,62.6,49256.34,False,False
CD-24-05,2012,Democrat,1749.0,1612.4,47.8,47.8,88456.55,True,False
CD-24-05,2014,Democrat,2278.7,1741.1,49.6,45.2,95340.8,False,True
CD-24-05,2016,Republican,2029.1,797.0,59.1,44.4,102620.76,False,True
CD-24-05,2018,Republican,697.5,1376.9,58.3,38.9,101435.4,False,False
CD-24-05,2020,Republican,735.5,1374.0,52.8,42.5,104041.25,False,True
CD-24-05,2022,Republican,824.0,555.6,61.4,41.1,100888.89,False,True
CD-24-06,2012,Republican,972.1,1422.9,51.7,46.9,119650.98,False,True
CD-24-06,2014,Democrat,1974.1,550.8,54.7,49.1,117938.16,False,False
CD-24-06,2016,Democrat,478.7,1627.6,55.0,53.9,127680.31,False,False
CD-24-06,2018,Democrat,406.7,1533.8,55.1,55.7,137495.08,False,True
CD-24-06,2020,Democrat,1192.9,1603.6,55.2,51.7,137411.89,False,False
CD-24-06,2022,Republican,831.9,474.9,50.0,52.8,140191.87,False,False
CD-24-07,2012,Democrat,1714.1,342.2,57.5,59.5,89537.69,False,True
CD-24-07,2014,Democrat,2323.8,922.6,57.2,63.1,103819.49,False,False
CD-24-07,2016,Republican,2201.5,235.1,41.4,51.7,96212.04,False,True
CD-24-07,2018,Republican,1655.3,1166.2,44.1,59.5,101513.93,False,True
CD-24-07,2020,Democrat,2128.2,711.8,61.1,51.3,110114.08,False,False
CD-24-07,2022,Democrat,635.6,725.0,63.0,57.9,111596.72,False,False
CD-24-08,2012,Democrat,912.5,1161.1,46.1,50.3,89833.16,True,False
CD-24-08,2014,Republican,2324.1,1307.9,56.5,45.5,91401.01,False,False
CD-24-08,2016,Republican,403.0,787.6,55.5,46.4,87008.87,False,False
CD-24-08,2018,Republican,453.3,1714.3,52.0,48.2,90553.08,False,True
CD-24-08,2020,Republican,2041.1,1214.2,54.9,45.6,92114.17,False,False
CD-24-08,2022,Republican,2275.3,723.4,63.4,49.8,103671.41,False,False
CD-24-09,2012,Democrat,1675.4,385.8,53.6,48.7,116515.48,False,True
CD-24-09,2014,Democrat,767.3,1635.0,52.8,39.1,128662.53,False,False
CD-24-09,2016,Democrat,1207.7,1502.9,49.4,43.1,128040.51,False,False
CD-24-09,2018,Democrat,2152.6,898.7,46.2,43.8,139906.97,True,False
CD-24-09,2020,Democrat,1029.8,876.1,54.3,43.7,140952.97,False,False
CD-24-09,2022,Democrat,1244.2,839.2,51.1,43.5,140571.36,False,True
CD-25-01,2012,Democrat,1993.6,723.1,57.1,53.7,39047.25,False,True
CD-25-01,2014,Democrat,1024.4,1086.2,55.6,55.2,39486.81,False,False
CD-25-01,2016,Democrat,1771.0,357.2,57.8,55.9,39611.52,False,False
CD-25-01,2018,Democrat,1747.4,1074.4,60.6,52.0,45060.54,False,False
CD-25-01,2020,Democrat,621.9,935.7,58.2,56.5,46703.45,False,False
CD-25-01,2022,Democrat,431.8,1093.1,58.6,54.4,43749.47,False,False
CD-25-02,2012,Republican,1977.8,514.5,54.9,48.3,95141.02,False,False
CD-25-02,2014,Republican,973.3,716.1,46.2,53.3,99892.77,True,True
CD-25-02,2016,Republican,1104.1,708.2,55.2,55.0,98097.29,False,False
CD-25-02,2018,Republican,1633.7,1481.6,54.3,46.7,105378.91,False,False
CD-25-02,2020,Republican,587.9,1022.3,56.7,53.7,111799.02,False,False
CD-25-02,2022,Republican,2010.9,1529.5,50.4,59.4,114850.98,False,True
CD-25-03,2012,Democrat,1512.8,1263.9,58.9,61.6,40324.55,False,True
CD-25-03,2014,Democrat,1861.8,451.1,67.8,59.2,46484.67,False,False
CD-25-03,2016,Democrat,1216.6,536.5,65.9,61.6,45291.85,False,True
CD-25-03,2018,Republican,981.2,1140.0,39.1,64.5,51750.48,False,False
CD-25-03,2020,Republican,1519.8,1145.9,45.1,66.0,51013.03,False,False
CD-25-03,2022,Republican,671.6,1000.5,45.6,65.5,55113.46,False,False
CD-25-04,2012,Republican,1805.3,1559.4,58.5,37.2,62032.28,False,False
CD-25-04,2014,Republican,679.1,718.9,47.5,39.6,68267.71,True,True
CD-25-04,2016,Republican,632.6,249.5,59.1,43.0,75111.76,True,False
CD-25-04,2018,Republican,817.8,717.5,53.8,42.3,78903.99,False,True
CD-25-04,2020,Republican,2034.0,632.7,59.8,48.7,77164.36,False,True
CD-25-04,2022,Republican,1622.6,764.6,59.3,41.3,81992.35,False,False
CD-25-05,2012,Democrat,945.3,1048.5,45.8,39.8,57049.3,False,False
CD-25-05,2014,Democrat,567.0,832.5,47.0,44.7,65653.41,False,False
CD-25-05,2016,Republican,1651.1,1533.2,65.7,39.8,63343.17,False,False
CD-25-05,2018,Republican,1740.7,1490.1,58.0,46.2,67223.28,False,False
CD-25-05,2020,Republican,2433.2,421.2,58.6,39.6,67535.54,False,True
CD-25-05,2022,Republican,1521.5,1505.7,59.2,44.8,72828.5,False,True
CD-25-06,2012,Democrat,621.0,1108.3,42.6,40.8,50119.88,False,True
CD-25-06,2014,Democrat,1883.9,681.0,48.5,38.3,47281.61,False,False
CD-25-06,2016,Democrat,1121.4,1299.0,41.1,36.2,55009.96,False,False
CD-25-06,2018,Democrat,1142.5,926.7,43.4,36.7,62154.79,False,True
CD-25-06,2020,Democrat,1606.5,1311.3,43.8,39.6,60221.78,False,False
CD-25-06,2022,Democrat,2484.7,306.6,45.7,36.4,56964.51,False,False
CD-25-07,2012,Democrat,992.6,407.2,51.5,41.3,98988.74,False,False
CD-25-07,2014,Democrat,1797.9,364.5,45.5,46.1,103972.3,True,False
CD-25-07,2016,Democrat,844.7,724.5,46.4,45.4,106525.85,False,False
CD-25-07,2018,Democrat,2481.9,1201.5,47.7,40.6,117390.41,False,True
CD-25-07,2020,Democrat,2014.4,555.4,48.1,38.3,116418.73,False,False
CD-25-07,2022,Democrat,1446.3,723.1,46.5,45.4,120624.97,False,True
CD-25-08,2012,Republican,536.7,917.3,65.2,40.7,117300.86,False,False
CD-25-08,2014,Democrat,990.6,1524.3,37.8,36.2,120533.75,True,False
CD-25-08,2016,Democrat,1779.4,1690.2,42.4,35.7,127641.02,False,False
CD-25-08,2018,Democrat,772.5,393.4,48.6,33.9,135179.8,False,True
CD-25-08,2020,Democrat,952.0,1727.4,43.1,37.9,136863.47,False,False
CD-25-08,2022,Republican,1940.6,461.1,69.1,36.8,139330.64,False,False
CD-25-09,2012,Republican,711.8,1019.0,47.4,59.1,80809.48,False,False
CD-25-09,2014,Republican,534.5,414.0,48.9,61.0,81600.02,False,False
CD-25-09,2016,Republican,1976.7,1616.6,50.5,53.8,83263.59,False,False
CD-25-09,2018,Republican,937.7,1045.6,40.0,62.6,88264.46,False,True
CD-25-09,2020,Republican,566.5,1196.4,48.7,55.8,88780.3,False,False
CD-25-09,2022,Republican,1896.0,1743.1,46.6,58.2,95396.54,False,True
CD-26-01,2012,Democrat,1970.5,1593.8,45.5,52.4,59795.59,False,True
CD-26-01,2014,Democrat,1079.0,1052.9,53.6,43.7,67053.04,False,False
CD-26-01,2016,Democrat,1928.2,1474.9,48.7,43.4,65033.02,False,True
CD-26-01,2018,Democrat,1512.3,1726.8,48.3,45.0,77539.03,False,False
CD-26-01,2020,Democrat,1321.5,1365.0,54.7,46.1,72875.71,False,False
CD-26-01,2022,Democrat,756.8,1773.9,45.5,43.4,76859.11,False,True
CD-26-02,2012,Republican,697.6,1302.1,42.2,60.6,119094.8,False,True
CD-26-02,2014,Democrat,2316.4,972.7,51.8,63.1,117924.93,True,True
CD-26-02,2016,Democrat,1556.2,1510.0,66.3,66.2,127766.17,False,False
CD-26-02,2018,Democrat,836.3,1137.5,56.0,62.4,133433.1,True,False
CD-26-02,2020,Democrat,1053.7,323.6,64.6,62.6,139015.58,False,False
CD-26-02,2022,Democrat,2269.6,1397.5,66.7,61.1,150032.28,False,False
CD-26-03,2012,Democrat,2317.5,1086.0,45.6,40.3,53514.91,False,False
CD-26-03,2014,Democrat,2050.9,731.9,46.0,37.8,58494.12,False,True
CD-26-03,2016,Democrat,471.1,1423.0,47.3,42.7,61464.58,False,False
